0.250	44.44	0.500	54.61
0.750	44.57	1.001	54.45
1.251	44.70	1.502	54.45
1.752	44.70	2.003	54.45
2.252	44.83	2.503	54.45
2.753	44.96	3.004	54.45
3.254	44.96	3.504	54.29
3.755	44.96	4.005	54.45
4.255	45.09	4.505	54.45
4.756	45.09	5.006	54.45
5.257	44.96	5.507	54.45
5.758	45.09	6.007	54.45
6.258	45.22	6.508	54.61
6.759	45.22	7.009	54.45
7.260	45.22	7.510	54.45
7.761	45.22	8.010	54.45
8.261	45.22	8.511	54.61
8.762	45.22	9.012	54.45
9.263	45.36	9.513	54.45
9.762	45.36	10.013	54.61
10.263	45.49	10.514	54.45
10.764	45.36	11.015	54.45
11.265	45.36	11.516	54.45
11.765	45.49	12.016	54.45
12.266	45.49	12.517	54.45
12.767	45.49	13.018	54.45
13.268	45.49	13.518	54.45
13.768	45.49	14.019	54.45
14.269	45.49	14.520	54.45
14.770	45.49	15.021	54.45
15.271	45.49	15.521	54.45
15.771	45.49	16.021	54.45
16.272	45.62	16.522	54.45
16.773	45.62	17.023	54.45
17.274	45.49	17.523	54.45
17.774	45.62	18.024	54.45
18.275	45.62	18.525	54.45
18.776	45.62	19.026	54.45
19.276	45.62	19.526	54.45
19.777	45.62	20.027	54.61
20.278	45.62	20.528	54.61
20.779	45.62	21.029	54.61
21.279	45.62	21.529	54.61
21.779	45.75	22.030	54.61
22.280	45.62	22.531	54.61
22.781	45.62	23.031	54.77
23.281	45.75	23.532	54.61
23.782	45.62	24.033	54.77
24.283	45.62	24.534	54.77
24.784	45.75	25.034	54.61
25.284	45.75	25.535	54.61
25.785	45.75	26.036	54.61
26.286	45.89	26.537	54.61
26.786	45.75	27.037	54.61
27.287	45.75	27.538	54.61
27.788	45.75	28.038	54.61
28.289	45.75	28.539	54.61
28.789	45.75	29.039	54.61
29.290	45.62	29.540	54.61
29.791	45.62	30.041	54.61
30.292	45.75	30.541	54.45
30.792	45.62	31.042	54.61
31.293	45.62	31.543	54.61
31.794	45.62	32.044	54.61
32.295	45.62	32.544	54.45
32.795	45.62	33.045	54.45
33.296	45.49	33.546	54.45
33.796	45.62	34.047	54.45
34.296	45.49	34.547	54.45
34.797	45.62	35.048	54.45
35.298	45.62	35.549	54.45
35.799	45.62	36.050	54.45
36.299	45.62	36.550	54.45
36.800	45.62	37.051	54.45
37.301	45.62	37.552	54.45
37.802	45.62	38.053	54.45
38.302	45.75	38.553	54.45
38.803	45.62	39.054	54.45
39.304	45.62	39.555	54.45
39.805	45.62	40.054	54.45
40.305	45.62	40.555	54.61
40.806	45.62	41.056	54.61
41.307	45.62	41.557	54.45
41.808	45.62	42.057	54.61
42.308	45.62	42.558	54.61
42.809	45.49	43.059	54.61
43.310	45.49	43.560	54.61
43.810	45.62	44.060	54.61
44.311	45.62	44.561	54.77
44.812	45.62	45.062	54.77
45.313	45.62	45.563	54.77
45.813	45.49	46.063	54.77
46.313	45.75	46.564	54.77
46.814	45.62	47.065	54.77
47.315	45.62	47.565	54.77
47.815	45.75	48.066	54.77
48.316	45.62	48.567	54.77
48.817	45.75	49.068	54.77
49.318	45.75	49.568	54.77
49.818	45.75	50.069	54.77
50.319	45.75	50.570	54.77
50.820	45.75	51.071	54.77
51.320	45.75	51.571	54.77
51.821	46.02	52.072	54.77
52.322	45.75	52.572	54.93
52.823	45.89	53.073	54.77
53.323	45.89	53.573	54.77
53.824	45.75	54.074	54.77
54.325	45.89	54.575	54.77
54.826	45.89	55.075	54.93
55.326	45.89	55.576	54.77
55.827	45.75	56.077	54.77
56.328	45.75	56.578	54.77
56.829	45.89	57.078	54.93
57.329	45.75	57.579	54.93
57.830	45.75	58.080	54.77
58.331	45.89	58.581	54.93
58.830	45.89	59.081	54.93
59.331	45.75	59.582	54.93
59.832	45.75	60.083	54.93
