0.250	43.79	0.500	48.79
0.750	44.18	1.000	48.79
1.251	44.57	1.501	48.79
1.752	44.83	2.002	48.79
2.253	45.09	2.503	48.93
2.753	45.36	3.003	48.93
3.254	45.62	3.504	48.93
3.755	45.89	4.005	48.93
4.256	46.02	4.505	48.93
4.756	46.15	5.006	48.79
5.256	46.29	5.507	48.93
5.757	46.42	6.008	48.93
6.258	46.56	6.508	48.79
6.758	46.69	7.009	48.79
7.259	46.83	7.510	48.79
7.760	46.96	8.011	48.79
8.261	46.96	8.511	48.79
8.761	47.10	9.012	48.79
9.262	47.24	9.513	48.79
9.763	47.37	10.014	48.79
10.263	47.37	10.514	48.79
10.764	47.51	11.014	48.79
11.265	47.51	11.515	48.79
11.766	47.65	12.016	48.79
12.266	47.65	12.516	48.79
12.767	47.65	13.017	48.79
13.268	47.79	13.518	48.79
13.769	47.79	14.018	48.79
14.269	47.92	14.519	48.79
14.770	47.79	15.020	48.79
15.271	47.92	15.521	48.79
15.772	48.06	16.021	48.93
16.272	48.20	16.522	48.79
16.773	48.06	17.023	48.79
17.273	48.20	17.524	48.93
17.773	48.20	18.024	48.93
18.274	48.20	18.525	48.93
18.775	48.20	19.026	48.93
19.276	48.20	19.527	48.93
19.776	48.34	20.027	48.93
20.277	48.34	20.528	49.08
20.778	48.34	21.029	49.08
21.279	48.34	21.529	49.08
21.779	48.34	22.030	49.08
22.280	48.48	22.531	49.08
22.781	48.34	23.031	49.22
23.282	48.48	23.531	49.22
23.782	48.48	24.032	49.22
24.283	48.48	24.533	49.22
24.784	48.48	25.034	49.08
25.285	48.48	25.534	49.22
25.785	48.48	26.035	49.22
26.286	48.48	26.536	49.22
26.787	48.48	27.037	49.22
27.287	48.34	27.537	49.22
27.788	48.48	28.038	49.22
28.289	48.48	28.539	49.36
28.790	48.48	29.040	49.22
29.289	48.48	29.540	49.36
29.790	48.62	30.041	49.36
30.291	48.62	30.542	49.36
30.792	48.62	31.042	49.36
31.292	48.62	31.543	49.36
31.793	48.62	32.044	49.36
32.294	48.62	32.545	49.36
32.795	48.62	33.045	49.36
33.295	48.76	33.546	49.36
33.796	48.76	34.047	49.36
34.297	48.76	34.548	49.36
34.797	48.76	35.048	49.36
35.298	48.76	35.548	49.50
35.799	48.76	36.049	49.50
36.300	48.76	36.550	49.50
36.800	48.76	37.050	49.36
37.301	48.90	37.551	49.36
37.802	48.90	38.052	49.50
38.303	48.90	38.552	49.36
38.803	48.90	39.053	49.36
39.304	48.90	39.554	49.36
39.805	48.76	40.055	49.50
40.306	48.76	40.555	49.50
40.806	48.76	41.056	49.50
41.307	48.90	41.557	49.50
41.807	48.76	42.058	49.50
42.307	48.76	42.558	49.50
42.808	48.76	43.059	49.50
43.309	48.62	43.560	49.50
43.810	48.76	44.061	49.36
44.310	48.76	44.561	49.50
44.811	48.76	45.062	49.50
45.312	48.76	45.563	49.50
45.813	48.76	46.064	49.50
46.313	48.76	46.564	49.50
46.814	48.76	47.065	49.50
47.315	48.76	47.566	49.50
47.816	48.76	48.065	49.50
48.316	48.76	48.566	49.50
48.817	48.90	49.067	49.50
49.318	48.90	49.568	49.36
49.819	48.90	50.068	49.50
50.319	48.90	50.569	49.50
50.820	48.90	51.070	49.50
51.321	48.90	51.571	49.36
51.821	48.90	52.071	49.50
52.322	48.90	52.572	49.50
52.823	48.90	53.073	49.36
53.324	48.90	53.574	49.50
53.824	48.90	54.074	49.50
54.324	49.04	54.575	49.50
54.825	48.90	55.076	49.50
55.326	49.04	55.576	49.50
55.826	49.04	56.077	49.50
56.327	49.04	56.578	49.50
56.828	48.90	57.079	49.50
57.329	49.04	57.579	49.50
57.829	49.04	58.080	49.50
58.330	49.04	58.581	49.50
58.831	48.90	59.082	49.50
59.331	49.04	59.582	49.50
59.832	49.04	60.083	49.36
60.333	49.04	60.584	49.50
